stop_id, stop_code, stop_name, stop_lat, stop_lon
2521,2521,ЕКОБУЛСОРТ,42.7300119469,23.2248529368
1044,1044,МЕТРОСТАНЦИЯ ВАРДАР,42.7069643625,23.2847248989
2621,2621,УЛ.КРУШАТА - ПО ЖЕЛАНИЕ,42.7928416548,23.3294349363
2657,2657,В.З. БУНКЕРА - ПО ЖЕЛАНИЕ,42.6092498243,23.3663929413
2695,2695,МАГИСТРАЛА ХЕМУС,42.7070236222,23.4593613108
2812,2812,УЛ. САВА ФИЛАРЕТОВ,42.7298487547,23.298805874
1476,1476,БЛ.6 Ж.К. СУХАТА РЕКА,42.7000417864,23.3688561799
2283,2283,152-РО ОУ,42.6032479079,23.1754807712
1659,1659,ЕЗЕРОТО,42.7063361276,23.4735898193
1695,1695,Ж.К. ИЗТОК,42.6719978961,23.3638938994
1295,1295,ПЛ. РУСКИ ПАМЕТНИК,42.6927603456,23.3099766234
2763,2763,БУЛ. ЧЕРНИ ВРЪХ,42.6580416361,23.3141816775
1272,1272,ПЛ. ВЪЗРАЖДАНЕ,42.6983710088,23.3140736929
1872,1872,УЛ. ВИТИНЯ,42.7005048423,23.372159291
1687,1687,МОСТА НА ЛЕСНОВСКА РЕКА,42.733340777,23.4660544407
1324,1324,ХОТЕЛ ХЕМУС,42.6784724098,23.3212042003
2620,2620,УЛ. КРУШАТА - ПО ЖЕЛАНИЕ,42.7929231369,23.3293373743
0710,0710,Ж.П. ПРЕЛЕЗ,42.7328793195,23.3435372547
2210,2210,УЛ. Т. КАБЛЕШКОВ,42.6692480735,23.2773801692
0090,0090,ТЕХНОТЕСТ,42.6772528234,23.3979737035
0686,0686,Ж.К. СВОБОДА,42.7388070281,23.3032212753
1462,1462,Р-Т АЛЕКСАНДРИЯ,42.6859516745,23.4020427577
2022,2022,АВТОСТАНЦИЯ ИЗТОК,42.7030131823,23.3860270763
1289,1289,ПЛ. ОРЛОВ МОСТ,42.6903054022,23.3363953509
1447,1447,РАЗКЛОН ЗА С.ПЛАНА,42.4831286403,23.4093756389
1487,1487,БЛ. 405 Ж.К. ДРУЖБА 2,42.6426279415,23.4068845715
1939,1939,УЛ. ДУНАВ,42.7078751517,23.3297345523
2113,2113,УЛ. ПИРОТСКА,42.7000959287,23.3160633079
1172,1172,ОКОЛОВРЪСТЕН ПЪТ,42.6319553391,23.3335022219
2548,2548,АВТОБАЗА ИСКЪР,42.677817047,23.3895601551
1875,1875,УЛ. ВИХРЕН,42.6653098128,23.2753058454
1973,1973,УЛ. КАЛИМАНЦИ,42.6872245543,23.3657887871
2501,2501,НАЧАЛО ТОЛЕВА МАХАЛА,42.7485622834,23.2237671576
2823,2823,В.З. МАЛИНОВА ДОЛИНА,42.6174793086,23.3610456697
6695,6695,ГРОБИЩЕН ПАРК ДРАГАЛВЦИ - ВРЕМЕННА,42.6342266719,23.3103549957
0513,0513,АВТОСЕРВИЗ,42.7138943051,23.3574428024
1812,1812,УЛ.61,42.7105223727,23.4028443404
2416,2416,УЛ. МЛАДОСТ - ПО ЖЕЛАНИЕ,42.7998005615,23.4007897241
0020,0020,26-ТИ ДКЦ,42.7256019212,23.2549377801
1184,1184,ОКОЛОВРЪСТЕН ПЪТ,42.6339921845,23.4432207395
0597,0597,Ж.К. ГЕО МИЛЕВ,42.6767198464,23.3696737719
2674,2674,БУЛ. РОЖЕН,42.7310184564,23.3143317919
1224,1224,29-ТИ ДКЦ,42.6638699894,23.2968834385
1360,1360,МАХАЛА ЧЕМЕРНИК,42.5262013797,23.3681773435
1499,1499,НАЧАЛО С. ВЛАДАЯ,42.6345269735,23.1956493935
0800,0800,ЖК. ДЪРВЕНИЦА,42.6513828901,23.3577650832
2265,2265,УНИКАЛНИ КОНСТРУКЦИИ - ПО ЖЕЛАНИЕ,42.7592381386,23.4868512927
2375,2375,ШЛАКОВ ЦЕХ,42.7364074504,23.5540670241
2792,2792,РАЗКЛОНА ЗА ЛИФТ СИМЕОНОВО,42.6243716558,23.3497366587
0922,0922,ЧИТАЛИЩЕ ПЕНЧО П. СЛАВЕЙКОВ 1921,42.6704418469,23.3203209823
1329,1329,ЦЕНТРАЛНА ГАРА,42.7109973327,23.3202705936
1947,1947,УЛ. ЗЛАТИЦА,42.7074763474,23.3535579122
2168,2168,УЛ. САН СТЕФАНО,42.6964937372,23.3399157652
2085,2085,УЛ. ОПЪЛЧЕНСКА,42.6985301313,23.3100195579
2423,2423,УЛ. ФЕЛИКС КАНИЦ,42.6845987344,23.2975780647
1145,1145,НОВА ВРАЖДЕБНА,42.6914360608,23.4477523263
1599,1599,БАЛКАН СТАР,42.710917626,23.3513310965
2424,2424,Ж.К. ДРУЖБА 1,42.6537183126,23.4134466807
0343,0343,БУЛ. НИКОЛА ВАПЦАРОВ,42.6655799866,23.3175116539
1903,1903,УЛ. ГЕН. ГУРКО,42.6905962556,23.3320875471
1878,1878,УЛ. ВИХРЕН,42.6647414219,23.2749352731
0041,0041,66-ТО СОУ,42.6724232954,23.2617527872
1155,1155,СК ЦСКА,42.6752583186,23.3753533363
0880,0880,КВ. ОВЧА КУПЕЛ,42.671442247466,23.272177728186
0440,0440,ВОЕННА АКАДЕМИЯ,42.6921556586,23.3443435166
1426,1426,РАЗКЛОНА ЗА С. ГЕРМАН,42.6359116872,23.4266183217
0540,0540,МОДНА КЪЩА АГРЕСИЯ,42.7272431043,23.3125362219
0720,0720,НУ ПО ТАНЦОВО ИЗКУСТВО,42.6783433278,23.3654383341
1549,1549,СЕЛО МИРОВЯНЕ - ПО ЖЕЛАНИЕ,42.7903813188,23.3034115563
1706,1706,ПАЗАР ОВЧА КУПЕЛ,42.6842727553,23.2412099994
2126,2126,УЛ. ПОП ГРУЙО,42.7023843645,23.3817705497
2158,2158,УЛ. РИЛСКА ОБИТЕЛ,42.7015312458,23.3789164721
0053,0053,АВТОСТАНЦИЯ ГЕО МИЛЕВ,42.6775150299,23.3705400149
0681,0681,Ж.К. ОБЕЛЯ 2,42.7463301017,23.2807747039
6020,6020,Ж.К. ГЕО МИЛЕВ,42.6771099726,23.3683016777
2082,2082,УЛ. ОПЪЛЧЕНСКА,42.7061702441,23.3110471944
0346,0346,БУЛ. НИКОЛА ПЕТКОВ,42.6693099503,23.2556576174
1669,1669,УЛ. ЛИПА,42.6862092362,23.1658253353
0727,0727,ЗАГ ДИНАМИК АД,42.7320821629,23.317220498
0371,0371,БУЛ. ПРОФ. ЦВ. ЛАЗАРОВ,42.6743424161,23.3805565468
2735,2735,УЛ. 746 - ПО ЖЕЛАНИЕ,42.6954520975,23.2547820705
0680,0680,Ж. К. ОБЕЛЯ 3,42.7483367923,23.2771483026
1774,1774,16-ТИ ДКЦ,42.7386945144,23.5065761027
2224,2224,УЛ. УРАЛ,42.6773488297,23.2409258141
1045,1045,МЕТРОСТАНЦИЯ ВАРДАР,42.706010752,23.2838043254
0538,0538,ПРОИЗВОДСТВЕН К-С МОСКВА,42.7289281584,23.3243411816
2816,2816,УЛ. БОТЕВГРАДСКО ШОСЕ,42.7278788721,23.5573967703
0693,0693,Ж.К. ХИПОДРУМА,42.6828183492,23.2925283432
2039,2039,УЛ. ЛЮБОТРЪН,42.6685207113,23.3192742839
1798,1798,УЛ. 308,42.7185372545,23.2464934367
2650,2650,УЛ. РАЧО ПЕТКОВ-КАЗАНЖДИЯТА,42.6219327367,23.3697800832
2694,2694,МАГИСТРАЛА ХЕМУС,42.7086826179,23.4574452872
1152,1152,СК ЦСКА,42.6747834295,23.3768323921
1966,1966,КВ. КИНОЦЕНТЪР,42.6493223783,23.2943045731
0811,0811,В.З. БЕЛОВОДСКИ ПЪТ,42.6499910866,23.2483902447
0298,0298,БУЛ. ВАСИЛ ЛЕВСКИ,42.6987742352,23.335731487
2081,2081,УЛ. ОПЪЛЧЕНСКА,42.7060320405,23.3129911347
2259,2259,УЛ. ЧЕРКОВНА,42.6936160709,23.3510686078
0018,0018,24-ТИ ДКЦ,42.7369919315,23.301040336
1204,1204,ОПИТНА СТАНЦИЯ,42.7448349538,23.3996264243
2433,2433,БУЛ.БРЮКСЕЛ,42.6636792899,23.3891140219
1501,1501,САТИРИЧЕН ТЕАТЪР,42.692242038,23.3262989186
1343,1343,ПК ДИАНА,42.6651747844,23.3428693091
1674,1674,СТОПАНСТВО МИХАЙЛОВО,42.7005723798,23.1258468651
0610,0610,Ж.К. ЛЮЛИН 3 - УХО,42.721715568,23.2405382998
1409,1409,28-МИ ПОЩЕНСКИ КЛОН,42.6637896946,23.411220977
2055,2055,УЛ. НАРОДНО ХОРО,42.6803066482,23.2690521648
0009,0009,131-ВО СОУ,42.6361000421,23.3804282562
0,0,ОБЕЛЯ,42.7410804166,23.2765359651
0035,0035,КВ. ГАРА ИСКЪР,42.6625855186,23.4148009843
0547,0547,БУЛ. РОЖЕН,42.7308753415,23.3133858393
2335,2335,ЦЕНТРАЛНИ ХАЛИ,42.6999392907,23.3237485992
1767,1767,УЛ.АКАЦИЯ,42.6491732373,23.2515606021
2742,2742,МЕТРОСТАНЦИЯ АЛ. МАЛИНОВ,42.6464204631,23.3769703868
6708,6708,Метростанция Бели Дунав,42.7353516897,23.2930216789
0903,0903,КВ. СЛАВОВЦИ - ПО ЖЕЛАНИЕ,42.7920394281,23.3350489236
2625,2625,БИЗНЕС ПАРК СОФИЯ,42.6240768761,23.3699440982
2097,2097,УЛ. ОРЯХОВО,42.7103201917,23.2928036504
6279,6279,УЛ. Г. ИЗМИРЛИЕВ,42.663540383,23.2915276115
1326,1326,УЛ. КЛОКОТНИЦА,42.7084183375,23.3180716515
2234,2234,УЛ. ХЕМУС,42.6835338896,23.3541325269
0817,0817,КВ. ВЕРДИКАЛ,42.7196379281,23.1308840225
1163,1163,БЛ.21 Ж.К.ЛЮЛИН 1,42.7288457482,23.2489284831
2765,2765,КВ. РЕПУБЛИКА,42.7372786284,23.2431964199
6617,6617,МАХАЛА ЛЪКАТА,42.5213433266,23.3551933289
0169,0169,МЕТРОСТАНЦИЯ АЛ. МАЛИНОВ,42.6461283494,23.3755543149
1028,1028,УЛ. ЛЕСКОВЕЦ,42.6231119302,23.1914358034
2186,2186,УЛ. СТАРА ПЛАНИНА,42.8509606171,23.26691561
1300,1300,ПЛ. РУСКИ ПАМЕТНИК,42.693094082,23.3100306711
1006,1006,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 1,42.6888667939,23.4030292037
1518,1518,СЕЛО ГОЛЯНОВЦИ,42.8286817544,23.2393690655
1474,1474,РЕСТОРАНТ ЗЛАТНАТА РИБКА,42.561096125,23.4516832265
0317,0317,БУЛ. Д-Р Г.М. ДИМИТРОВ,42.660341854,23.3473542712
1814,1814,УЛ. 640,42.6803120407,23.246044779
0195,0195,БЛ. 35 Ж.К. ЗАХАРНА ФАБРИКА,42.7168972775,23.286743411
2495,2495,ТЕХНОПОЛИС Ж К. МЛАДОСТ 4,42.6236522573,23.3798727686
1597,1597,БАЛКАН СТАР,42.7103564894,23.350378448
2005,2005,УЛ.КОНСТАНТИН БОДИН,42.7249062145,23.2922606664
0561,0561,ЕЛ. КАНТОН,42.7623805115,23.399569195
2724,2724,ПРОМИШЛЕНА ЗОНА Ж.К. ДРУЖБА 1,42.6711071755,23.3822299403
2073,2073,УЛ. ОБОРИЩЕ,42.692658413,23.3551769752
2003,2003,УЛ. КОЗЛОДУЙ,42.7069605587,23.3232959692
0378,0378,ЖЕНСКИ ПАЗАР,42.7007556262,23.3182987923
2595,2595,Ж.К. ГЕО МИЛЕВ,42.6771064324,23.3706048343
0778,0778,УЛ. ИНЖ. ГЕОРГИ БЕЛОВ,42.6380643395,23.4064814946
1335,1335,ПЛАЖА ПАНЧАРЕВО,42.5879241534,23.4199281178
0207,0207,БЛ. 402 Ж.К. ЛЮЛИН 4,42.7196727539,23.239526112
1469,1469,БЛ.4 Ж.К. СУХАТА РЕКА,42.6990706956,23.3652821502
0312,0312,БУЛ. ГОЦЕ ДЕЛЧЕВ,42.6714528788,23.2938272806
0030,0030,36-ТИ ПОЩЕНСКИ КЛОН,42.7207399126,23.2529053355
0145,0145,БЛ. 162 Ж.К. ДРУЖБА 1,42.6581225193,23.4021742313
1458,1458,РАЗКЛОН ЗА КВ.СИМЕОНОВО,42.6336055636,23.3327100236
1817,1817,УЛ. 9,42.7429624086,23.269981179
2686,2686,ОКОЛОВРЪСТЕН ПЪТ,42.7580378103,23.268859361
6178,6178,УЛ. КАП.Д. СПИСАРЕВСКИ,42.672803291,23.3880891064
1071,1071,МИТНИЦА СУХОДОЛ,42.697036887,23.2132218267
2397,2397,Ж.К.ЛЮЛИН 8,42.7229518501,23.2617150777
6217,6217,УЛ. ЦАРЕВЕЦ - ВРЕМЕННА,42.7297970811,23.2930958236
2432,2432,БУЛ.БРЮКСЕЛ,42.6640027412,23.3894649728
1651,1651,НАЧАЛО С. ГОЛЯНОВЦИ,42.8258817211,23.2424135391
1591,1591,СКИОРКАТА,42.6497121329,23.2613894423
6430,6430,МЕТРОСТАНЦИЯ КНЯГИНЯ МАРИЯ ЛУИЗА,42.7138410759,23.3131426036
0574,0574,ЕНЕРГОПРОЕКТ,42.6731635721,23.3240772573
1795,1795,УЛ.3,42.7131523141,23.4029360841
0911,0911,МЕТРОСТАНЦИЯ ВИТОША,42.6600949808,23.3170874573
2583,2583,УЛ. ИСКЪРСКО ШОСЕ,42.6627015808,23.4117037848
2381,2381,СТУДЕНТСКИ ГРАД,42.6452784353,23.3336137337
2693,2693,СЕЛО ДОЛНИ ЛОЗЕН,42.5995596735,23.4999129605
2616,2616,СПОРТНА ЗАЛА АРЕНА АРМЕЕЦ,42.6713007841,23.3705471755
2630,2630,МИРОВСКО ШОСЕ - ПО ЖЕЛАНИЕ,42.7833972553,23.3096289604
0631,0631,Ж.К. КРАСНА ПОЛЯНА,42.6911411051,23.2788592896
0291,0291,БУЛ. БЪЛГАРИЯ,42.6712431011,23.295166215
0293,0293,БУЛ. ВАРДАР,42.6955186463,23.2880618194
0579,0579,СОФИЯ ТЕХ ПАРК,42.665545447,23.3718420124
1994,1994,УЛ. КЛОКОТНИЦА,42.7086239857,23.3182370257
2130,2130,УЛ. ПОП ГРУЙО,42.7023536593,23.3826230902
1617,1617,СТАДИОН БАНКЯ,42.7121549128,23.1590538087
2485,2485,СОФГЕОПРОУЧВАНЕ,42.7435223208,23.3295277194
2107,2107,МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,42.7034212002,23.3545546678
1974,1974,УЛ. КАЛИМАНЦИ,42.6872633879,23.3659267424
2100,2100,УЛ. ОСТРОВО,42.704274412,23.3524751232
0222,0222,БУЛ. 458 Ж.К. НАДЕЖДА 4,42.7375321481,23.2984575222
2249,2249,УЛ. ЦАР СИМЕОН,42.705619603,23.2988042481
1247,1247,ПАРК СВ.СВ. ПЕТЪР И ПАВЕЛ,42.6966811832,23.2962388784
2149,2149,УЛ. ПРОФ. И. ГЕОРГОВ,42.7247406855,23.3221830434
2741,2741,МЕТРОСТАНЦИЯ СОФИЙСКА СВЕТА ГОРА,42.6762205531,23.4098407116
1413,1413,ПРЕЧИСТВАТЕЛНА СТАНЦИЯ,42.6137630156,23.3636919271
1058,1058,МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА,42.6996645111,23.312611198
1368,1368,ПО ЖЕЛАНИЕ,42.7611609011,23.2441280312
1753,1753,УЛ. ВИТИНЯ,42.7084247657,23.3696384415
2123,2123,УЛ. ПОП ГРУЙО,42.7070785461,23.3801920019
2310,2310,ХЛАДИЛЕН ЗАВОД,42.7087356402,23.3345840014
2358,2358,УЛ. РАЛИЦА,42.6031388218,23.4751996628
0277,0277,БУЛ. АЛ. ПУШКИН,42.660327886,23.2645660326
0397,0397,ХОТЕЛ ХИЛТЪН,42.6820269871,23.3207535719
0813,0813,МЕТРОСТАНЦИЯ МИЗИЯ,42.6830843903,23.255835553
0210,0210,БЛ. 41 Ж.К. МЛАДОСТ 1,42.6559122529,23.3751730982
1704,1704,МАГАЗИН ВИТОША,42.7121577599,23.2471884737
0029,0029,36-ТИ ПОЩЕНСКИ КЛОН,42.7206654906,23.2527800844
1842,1842,УЛ. БЕСАРАБИЯ,42.7067963257,23.3735043423
1100,1100,МОСТА НА Р. ИСКЪР,42.7368147781,23.3957196289
1629,1629,БУЛ. КРЪСТЬО ПАСТУХОВ,42.6684224743,23.4017231103
2027,2027,УЛ.ЛИВАДИТЕ - ПО ЖЕЛАНИЕ,42.8167414933,23.3739457767
6637,6637,ВАКЛИНОВИ КОШАРИ,42.5169733365,23.3472216606
2108,2108,МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,42.7029804657,23.352230732
2078,2078,УЛ. ОДРИН,42.7021147082,23.3050670673
2159,2159,УЛ. РИЛСКА ОБИТЕЛ,42.7013037466,23.3766057097
0180,0180,БЛ. 28 Ж.К. ЛЕВСКИ Г,42.7132714884,23.3849592922
1793,1793,УЛ. 2,42.7428892485,23.2730101852
0215,0215,БЛ. 43 Ж.К. ГОРУБЛЯНЕ,42.635411486,23.4011587573
1722,1722,ПГВАД,42.7279254883,23.3227752644
1199,1199,УЛ. ВРЪХ МАНЧО,42.7215103578,23.2803629138
1346,1346,МОСТ НА СИМЕОНОВСКА РЕКА,42.6186345158,23.3340907206
1478,1478,МОСТ С. ДОЛНИ БОГРОВ,42.7040934945,23.4925935546
2009,2009,УЛ. КОСТЕНСКИ ВОДОПАД,42.6656802179,23.3020004896
2350,2350,НАЧАЛО С. ЖИТЕН,42.8112855653,23.2561307756
0290,0290,БУЛ. БЪЛГАРИЯ,42.6726206184,23.2937000861
1040,1040,ПРОМИШЛЕНА ЗОНА,42.6093817927,23.3421294466
2251,2251,УЛ. ЦАР СИМЕОН,42.7051622989,23.2982320212
0885,0885,КВ. ОРЛАНДОВЦИ,42.7180070295,23.3381750499
0619,0619,ЗАПАДЕН ПАРК,42.7014270122,23.2781815691
2337,2337,ЦЕНТРАЛНИ ХАЛИ,42.700385725,23.3224679075
2656,2656,В.З. БУНКЕРА - ПО ЖЕЛАНИЕ,42.609299628,23.366474945
14,14,АЛЕКСАНДЪР МАЛИНОВ,42.6468541375,23.3761336511
1770,1770,УЛ.АКАЦИЯ,42.6490585097,23.2515482139
2231,2231,УЛ. ХАН КУБРАТ,42.7264321527,23.2899349044
6719,6719,Студентски град,42.6472066879,23.3456133207
0012,0012,140 СОУ,42.7459719419,23.2748439958
1041,1041,ПРОМИШЛЕНА ЗОНА,42.6091869601,23.3422308093
1322,1322,ХОТЕЛ ХЕМУС,42.6777856458,23.321688339
2377,2377,ШУМАКО,42.6014652366,23.3500617058
2405,2405,ШКОЛА БЧК,42.5950963243,23.5077085177
1048,1048,МЕТРОСТАНЦИЯ ЗАПАДЕН ПАРК,42.7112805594,23.2691031061
2104,2104,УЛ.ПЛАНИНЕЦ,42.6625153953,23.2532715759
0328,0328,БУЛ. К. ВЕЛИЧКОВ,42.7066899284,23.299918737
2233,2233,УЛ. ХАН КУБРАТ,42.7283079238,23.2890899348
2332,2332,ЦЕНТРАЛЕН ГРОБИЩЕН ПАРК,42.7113685833,23.3369542706
0524,0524,ДЕТСКИ ДОМ,42.6536899448,23.3467309494
0964,0964,УЛ. СТРАНДЖА,42.7099334464,23.1404799806
1088,1088,МОСТА ДОЛНИ ПАСАРЕЛ,42.5384322324,23.4997953238
0713,0713,ПАРКА С. КРИВИНА,42.6743308962,23.4654632837
0888,0888,КВ. ПАВЛОВО,42.6678201559,23.2654088232
0890,0890,КВ. ПАВЛОВО,42.6671149764,23.2662529425
1354,1354,ПО ЖЕЛАНИЕ,42.7149137256,23.4363900914
1655,1655,ПРОМИШЛЕНА ЗОНА,42.7294983823,23.3822638843
2331,2331,ЦАРЕВА МАХАЛА,42.5244967804,23.3601733829
1926,1926,УЛ. ДИМИТЪР ПЕТКОВ,42.6999920853,23.3005844734
0072,0072,АЛБЕНА,42.5629784925,23.3634506886
0802,0802,КВ. АБДОВИЦА,42.6636573256,23.4280317994
2490,2490,МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,42.6290327538,23.37281432
2842,2842,УЛ. МИЛЕНИУМ,42.7110066732,23.1770500024
1935,1935,УЛ. ДОЙРАН,42.6786382208,23.2922045644
0913,0913,КВ. ХРИСТО БОТЕВ,42.6893947146,23.3827644863
0162,0162,БЛ. 207 Ж.К. ОБЕЛЯ 2,42.7464913069,23.26930685
1560,1560,КВ.ЧЕЛОПЕЧЕНЕ,42.7318192652,23.4758803053
0174,0174,БЛ. 25 Ж.К. ОВЧА КУПЕЛ 2,42.6888833364,23.2427933375
0095,0095,НЦ ПО РЕХАБИЛИТАЦИЯ,42.6769425665,23.2674137615
0131,0131,БЛ. 11 Ж. К. ЛЕВСКИ В,42.7091597603,23.3841131977
1192,1192,УМБАЛ СВ. АННА,42.6628545733,23.3759199161
0976,0976,Ул. Сребърна,42.6591236744,23.3268916891
1017,1017,МЕТРОСТАНЦИЯ ЦАРИГРАДСКО ШОСЕ,42.6495933533,23.3931866646
0183,0183,БЛ.3 Ж.К. БОТУНЕЦ 1,42.7359645633,23.5127957053
2354,2354,НЦ ПО РАДИОБИОЛОГИЯ,42.6322099433,23.3547873892
1957,1957,УЛ. ЛЮЛЯК,42.5324515381,23.3651772903
0429,0429,В.З. БОЯНА,42.6448658355,23.2783407633
0719,0719,НУ ПО ТАНЦОВО ИЗКУСТВО,42.6784149806,23.3654783249
6709,6709,Автостанция Гео Милев,42.6781016668,23.3703133265
